SMILES,amount of this SMILES, max, min, median, mean, MAD(eV), SD(eV), CV 
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[nH]ccc12,5,-0.15,-0.15,-0.15,-0.15,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[se]ccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[nH]c12,5,-0.153,-0.154,-0.154,-0.1536,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[se]c12,4,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccoc12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccsc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2nccnc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2occc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2sccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.154,-0.155,-0.154,-0.1544,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1ccc[se]1,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2=C[SiH2]C=c12,5,-0.154,-0.156,-0.155,-0.155,0.01088,0.01721,-0.0041
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2c[nH]cc12,5,-0.145,-0.147,-0.147,-0.1462,0.02612,0.026662,-0.0067
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2ccccc12,5,-0.155,-0.155,-0.155,-0.155,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cocc12,5,-0.152,-0.153,-0.152,-0.1524,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cscc12,5,-0.152,-0.154,-0.152,-0.1528,0.02612,0.026662,-0.0064
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2nsnc12,5,-0.158,-0.159,-0.158,-0.1584,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccc1,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccn1,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccnc1,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1ccco1,5,-0.15,-0.15,-0.15,-0.15,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cccs1,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cncc2nsnc12,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1cncs1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1nccc2nsnc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1nccs1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1ncncn1,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2C=C[SiH2]c12,5,-0.155,-0.156,-0.156,-0.1556,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[SiH2]C=Cc12,4,-0.155,-0.156,-0.156,-0.15575,0.0102,0.011783,-0.0028
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[nH]ccc12,5,-0.141,-0.142,-0.141,-0.1414,0.01306,0.013331,-0.0035
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[se]ccc12,5,-0.151,-0.151,-0.151,-0.151,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2cc[nH]c12,5,-0.144,-0.145,-0.145,-0.1446,0.01306,0.013331,-0.0034
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2cc[se]c12,5,-0.15,-0.151,-0.15,-0.1504,0.01306,0.013331,-0.0033
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2ccoc12,5,-0.149,-0.149,-0.149,-0.149,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2ccsc12,4,-0.15,-0.15,-0.15,-0.15,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2nccnc12,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2occc12,5,-0.15,-0.15,-0.15,-0.15,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2sccc12,5,-0.151,-0.151,-0.151,-0.151,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1ccc[se]1,5,-0.167,-0.168,-0.168,-0.1676,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2=C[SiH2]C=c12,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2c[nH]cc12,5,-0.157,-0.159,-0.159,-0.1582,0.02612,0.026662,-0.0062
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2ccccc12,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2cocc12,5,-0.165,-0.167,-0.167,-0.1662,0.02612,0.026662,-0.0059
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2cscc12,5,-0.166,-0.168,-0.168,-0.1672,0.02612,0.026662,-0.0059
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2nsnc12,5,-0.173,-0.174,-0.174,-0.1736,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1ccccc1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1ccccn1,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccnc1,5,-0.176,-0.176,-0.176,-0.176,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1ccco1,5,-0.165,-0.166,-0.166,-0.1656,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccs1,5,-0.167,-0.168,-0.168,-0.1676,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cncc2nsnc12,5,-0.178,-0.178,-0.178,-0.178,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cncs1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1nccc2nsnc12,5,-0.178,-0.179,-0.179,-0.1786,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1nccs1,5,-0.173,-0.174,-0.173,-0.1732,0.00871,0.010885,-0.0023
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1ncncn1,5,-0.185,-0.185,-0.185,-0.185,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2C=C[SiH2]c12,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2[SiH2]C=Cc12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2[nH]ccc12,5,-0.153,-0.154,-0.154,-0.1536,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2[se]ccc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2cc[nH]c12,5,-0.157,-0.157,-0.157,-0.157,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2cc[se]c12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2ccoc12,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2ccsc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2nccnc12,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2occc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1scc2sccc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)C1=CC=C[SiH2]1,4,-0.162,-0.163,-0.162,-0.16225,0.0102,0.011783,-0.0027
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1ccc[se]1,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2=C[SiH2]C=c12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2c[nH]cc12,5,-0.153,-0.155,-0.155,-0.1542,0.02612,0.026662,-0.0064
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2ccccc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2cocc12,4,-0.16,-0.162,-0.161,-0.161,0.02721,0.027211,-0.0062
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2cscc12,5,-0.16,-0.162,-0.162,-0.1612,0.02612,0.026662,-0.0061
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccc2nsnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1ccccc1,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1ccccn1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccnc1,5,-0.168,-0.169,-0.169,-0.1686,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1ccco1,5,-0.159,-0.16,-0.159,-0.1594,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cccs1,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cncc2nsnc12,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1cncs1,5,-0.167,-0.168,-0.168,-0.1676,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1nccc2nsnc12,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1nccs1,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1ncncn1,5,-0.178,-0.178,-0.178,-0.178,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2C=C[SiH2]c12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2[SiH2]C=Cc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2[nH]ccc12,5,-0.149,-0.149,-0.149,-0.149,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2[se]ccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2cc[nH]c12,5,-0.152,-0.153,-0.153,-0.1526,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2cc[se]c12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2ccoc12,5,-0.157,-0.158,-0.157,-0.1574,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2ccsc12,5,-0.158,-0.159,-0.158,-0.1584,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2nccnc12,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2occc12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cocc21)c1scc2sccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1ccc[se]1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2=C[SiH2]C=c12,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2c[nH]cc12,5,-0.154,-0.155,-0.154,-0.1544,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2ccccc12,5,-0.165,-0.166,-0.166,-0.1656,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2cocc12,5,-0.161,-0.163,-0.163,-0.1622,0.02612,0.026662,-0.006
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2cscc12,4,-0.161,-0.163,-0.162,-0.162,0.02721,0.027211,-0.0062
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccc2nsnc12,4,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1ccccc1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1ccccn1,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccnc1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1ccco1,5,-0.16,-0.16,-0.16,-0.16,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cccs1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cncc2nsnc12,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1cncs1,5,-0.168,-0.169,-0.169,-0.1686,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1nccc2nsnc12,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1nccs1,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1ncncn1,5,-0.179,-0.179,-0.179,-0.179,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2C=C[SiH2]c12,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2[SiH2]C=Cc12,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2[nH]ccc12,5,-0.15,-0.15,-0.15,-0.15,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2[se]ccc12,5,-0.159,-0.16,-0.16,-0.1596,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2cc[nH]c12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2cc[se]c12,5,-0.159,-0.16,-0.16,-0.1596,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2ccoc12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2ccsc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2nccnc12,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2occc12,4,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1cscc21)c1scc2sccc12,5,-0.159,-0.16,-0.16,-0.1596,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1ccc[se]1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2=C[SiH2]C=c12,5,-0.173,-0.175,-0.175,-0.1742,0.02612,0.026662,-0.0056
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2c[nH]cc12,5,-0.162,-0.164,-0.164,-0.1632,0.02612,0.026662,-0.006
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2ccccc12,5,-0.177,-0.18,-0.178,-0.1782,0.0283,0.031734,-0.0065
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2cocc12,5,-0.171,-0.173,-0.173,-0.1722,0.02612,0.026662,-0.0057
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2cscc12,5,-0.171,-0.174,-0.174,-0.1728,0.03918,0.039992,-0.0085
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccc2nsnc12,5,-0.18,-0.181,-0.181,-0.1806,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1ccccc1,5,-0.178,-0.178,-0.178,-0.178,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1ccccn1,5,-0.18,-0.18,-0.18,-0.18,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccnc1,5,-0.183,-0.183,-0.183,-0.183,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1ccco1,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cccs1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cncc2nsnc12,5,-0.185,-0.186,-0.186,-0.1856,0.01306,0.013331,-0.0026
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1cncs1,5,-0.181,-0.182,-0.182,-0.1816,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1nccc2nsnc12,5,-0.186,-0.186,-0.186,-0.186,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1nccs1,5,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1ncncn1,5,-0.194,-0.194,-0.194,-0.194,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2C=C[SiH2]c12,5,-0.177,-0.177,-0.177,-0.177,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2[SiH2]C=Cc12,4,-0.176,-0.176,-0.176,-0.176,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2[nH]ccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2[se]ccc12,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2cc[nH]c12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2cc[se]c12,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2ccoc12,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2ccsc12,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2nccnc12,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2occc12,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1nsnc21)c1scc2sccc12,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3cc[se]c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3cc[se]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.154,-0.155,-0.154,-0.1544,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1oc3cc[se]c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1oc3cc[se]c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1oc3cc[se]c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1oc3cc[se]c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1oc3ccc4=C[SiH2]C=c4c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,4,-0.163,-0.164,-0.1635,-0.1635,0.01361,0.013606,-0.0031
C1C(=Cc2c1c1oc3ccc4=C[SiH2]C=c4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.155,-0.156,-0.155,-0.1554,0.01306,0.013331,-0.0032
